customer_ID,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Country,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,cluster
HG-14965,39922,CA-2012-156118,08-12-2012,12-12-2012,Standard Class,Henry Goldwyn,Corporate,Colorado Springs,Colorado,United States,US,West,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.696,entre 3 y 4,0.2,5.1012,0.95,Medium,1
SG-20605,41183,CA-2011-146997,24-01-2011,28-01-2011,Standard Class,Speros Goranitis,Consumer,Lafayette,Indiana,United States,US,Central,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",5.94,entre 3 y 4,0.0,0.0,0.95,High,1
LW-16825,33281,CA-2011-164721,25-11-2011,27-11-2011,Second Class,Laurel Workman,Corporate,Brentwood,California,United States,US,West,FUR-FU-10001940,Furniture,Furnishings,Staples,23.88,entre 3 y 4,0.0,10.5072,0.94,High,1
SF-20065,33391,US-2012-164357,25-11-2012,29-11-2012,Standard Class,Sandra Flanagan,Consumer,Wilmington,North Carolina,United States,US,South,OFF-AR-10001177,Office Supplies,Art,Newell 349,13.12,entre 5 y 6,0.2,1.476,0.94,Medium,1
BF-11080,33494,CA-2011-163013,28-11-2011,04-12-2011,Standard Class,Bart Folk,Consumer,Montgomery,Alabama,United States,US,South,OFF-AR-10001954,Office Supplies,Art,Newell 331,14.67,entre 3 y 4,0.0,3.9609,0.94,Medium,1
SC-20725,33501,CA-2012-128860,29-06-2012,05-07-2012,Standard Class,Steven Cartwright,Consumer,Lancaster,Pennsylvania,United States,US,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.104,entre 1 y 2,0.2,1.7591,0.94,Medium,1
SE-20110,34214,CA-2014-155047,28-08-2014,31-08-2014,First Class,Sanjit Engle,Consumer,Dallas,Texas,United States,US,Central,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",5.952,entre 1 y 2,0.2,0.372,0.94,Medium,1
JL-15235,35024,CA-2013-165169,06-06-2013,12-06-2013,Standard Class,Janet Lee,Consumer,Newark,Delaware,United States,US,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,11.16,entre 1 y 2,0.0,2.79,0.94,Medium,1
SM-20950,35374,CA-2012-100685,19-12-2012,21-12-2012,Second Class,Suzanne McNair,Corporate,Omaha,Nebraska,United States,US,Central,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,5.04,entre 3 y 4,0.0,0.2016,0.94,Critical,1
RB-19330,35444,CA-2014-106068,24-10-2014,29-10-2014,Standard Class,Randy Bradley,Consumer,Austin,Texas,United States,US,Central,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.762,entre 3 y 4,0.8,-15.1311,0.94,Medium,1
JK-15730,35789,CA-2011-150798,01-12-2011,03-12-2011,Second Class,Joe Kamberova,Consumer,Columbus,Ohio,United States,US,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",8.128,entre 1 y 2,0.2,1.4224,0.94,Medium,1
CM-12385,36070,CA-2014-119746,24-11-2014,28-11-2014,Standard Class,Christopher Martinez,Consumer,Chicago,Illinois,United States,US,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,entre 5 y 6,0.2,4.176,0.94,Medium,1
MC-17605,37460,CA-2011-103989,19-03-2011,21-03-2011,First Class,Matt Connell,Corporate,Lakeland,Florida,United States,US,South,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",33.57,entre 5 y 6,0.7,-25.737,0.94,High,1
NZ-18565,37470,US-2011-106299,02-08-2011,08-08-2011,Standard Class,Nick Zandusky,Home Office,Springfield,Missouri,United States,US,Central,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,21.2,entre 1 y 2,0.0,9.116,0.94,Medium,1
LS-16975,37853,CA-2011-137092,20-10-2011,22-10-2011,Second Class,Lindsay Shagiari,Home Office,Chicago,Illinois,United States,US,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,8.682,entre 1 y 2,0.8,-14.7594,0.94,Critical,1
BV-11245,38026,CA-2012-156734,18-06-2012,20-06-2012,First Class,Benjamin Venier,Corporate,Smyrna,Tennessee,United States,US,South,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,6.129,entre 3 y 4,0.7,-4.4946,0.94,High,1
NC-18535,38068,CA-2014-139402,10-12-2014,14-12-2014,Standard Class,Nick Crebassa,Corporate,Phoenix,Arizona,United States,US,West,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",13.005,entre 3 y 4,0.7,-9.9705,0.94,High,1
BD-11770,39911,CA-2013-165918,11-09-2013,15-09-2013,Standard Class,Bryan Davis,Consumer,Edmonds,Washington,United States,US,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,entre 1 y 2,0.0,3.4686,0.94,High,1
BB-11545,40063,CA-2012-107083,21-11-2012,27-11-2012,Standard Class,Brenda Bowman,Corporate,Fort Worth,Texas,United States,US,Central,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,24.588,entre 3 y 4,0.8,-67.617,0.94,Medium,1
KB-16315,31391,CA-2012-149587,31-01-2012,05-02-2012,Second Class,Karl Braun,Consumer,Minneapolis,Minnesota,United States,US,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,entre 1 y 2,0.0,16.1504,0.93,Medium,1
JR-15670,32667,US-2012-103471,24-12-2012,28-12-2012,Standard Class,Jim Radford,Consumer,Colorado Springs,Colorado,United States,US,West,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,entre 3 y 4,0.2,1.5795,0.93,High,1
BF-10975,33134,CA-2011-117345,01-08-2011,05-08-2011,Standard Class,Barbara Fisher,Corporate,Charlotte,North Carolina,United States,US,South,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,17.544,entre 3 y 4,0.2,5.9211,0.93,Medium,1
JB-16045,34283,CA-2013-139269,26-05-2013,31-05-2013,Standard Class,Julia Barnett,Home Office,Columbus,Georgia,United States,US,South,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,entre 1 y 2,0.0,9.2928,0.93,Medium,1
JP-16135,34400,CA-2013-124562,09-12-2013,13-12-2013,Standard Class,Julie Prescott,Home Office,Columbus,Ohio,United States,US,East,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",12.957,entre 7 y 8,0.7,-9.5018,0.93,Medium,1
ES-14080,34525,CA-2011-108189,02-10-2011,05-10-2011,First Class,Erin Smith,Corporate,Tempe,Arizona,United States,US,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,entre 1 y 2,0.2,-0.0895,0.93,High,1
DB-13660,34687,CA-2014-101077,26-03-2014,31-03-2014,Second Class,Duane Benoit,Consumer,Dallas,Texas,United States,US,Central,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,6.848,entre 1 y 2,0.2,2.14,0.93,Medium,1
DE-13255,35599,CA-2011-123253,22-08-2011,25-08-2011,Second Class,Deanra Eno,Home Office,Lakewood,Ohio,United States,US,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912,entre 1 y 2,0.2,1.0269,0.93,High,1
FM-14215,35797,CA-2013-124814,11-04-2013,17-04-2013,Standard Class,Filia McAdams,Corporate,Bakersfield,California,United States,US,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",23.2,entre 5 y 6,0.2,8.12,0.93,Medium,1
SC-20020,36462,CA-2011-121006,10-11-2011,16-11-2011,Standard Class,Sam Craven,Consumer,Midland,Michigan,United States,US,Central,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,12.84,entre 3 y 4,0.0,5.778,0.93,Medium,1
EM-14200,38031,CA-2012-141754,20-12-2012,25-12-2012,Standard Class,Evan Minnotte,Home Office,Miami,Florida,United States,US,South,OFF-LA-10004093,Office Supplies,Labels,Avery 486,11.696,entre 1 y 2,0.2,3.9474,0.93,Medium,1
AG-10270,38680,CA-2013-105732,14-09-2013,19-09-2013,Standard Class,Alejandro Grove,Consumer,Omaha,Nebraska,United States,US,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61,entre 3 y 4,0.0,8.4528,0.93,Medium,1
TS-21610,40833,CA-2014-124191,13-06-2014,15-06-2014,Second Class,Troy Staebel,Consumer,Chicago,Illinois,United States,US,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.856,entre 3 y 4,0.6,-6.8634,0.93,High,1
MN-17935,32630,CA-2011-122567,17-02-2011,22-02-2011,Standard Class,Michael Nguyen,Consumer,Dallas,Texas,United States,US,Central,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",7.96,entre 1 y 2,0.8,-13.93,0.92,High,1
DK-13375,33684,CA-2012-145065,12-12-2012,15-12-2012,First Class,Dennis Kane,Consumer,San Diego,California,United States,US,West,OFF-FA-10001229,Office Supplies,Fasteners,Staples,7.86,entre 1 y 2,0.0,3.6156,0.92,Medium,1
JE-15745,36544,US-2012-168914,21-05-2012,27-05-2012,Standard Class,Joel Eaton,Consumer,Frankfort,Illinois,United States,US,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768,entre 7 y 8,0.8,-52.9584,0.92,Medium,1
LH-16750,36730,CA-2014-129707,26-04-2014,30-04-2014,Standard Class,Larry Hughes,Consumer,Chandler,Arizona,United States,US,West,OFF-AR-10000246,Office Supplies,Art,Newell 318,8.896,entre 3 y 4,0.2,0.6672,0.92,High,1
JS-15940,37349,CA-2013-124016,24-09-2013,27-09-2013,Second Class,Joni Sundaresam,Home Office,Lancaster,Ohio,United States,US,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,11.952,entre 3 y 4,0.2,4.0338,0.92,Medium,1
SC-20380,38529,CA-2014-153843,14-03-2014,16-03-2014,First Class,Shahid Collister,Consumer,Fairfield,Connecticut,United States,US,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12,entre 3 y 4,0.0,12.4752,0.92,Medium,1
DC-12850,39199,CA-2014-128363,14-08-2014,19-08-2014,Standard Class,Dan Campbell,Consumer,Memphis,Tennessee,United States,US,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,14.76,entre 5 y 6,0.2,4.797,0.92,Medium,1
MY-17380,39481,US-2014-101721,24-07-2014,28-07-2014,Standard Class,Maribeth Yedwab,Corporate,Chicago,Illinois,United States,US,Central,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,63.312,entre 3 y 4,0.2,20.5764,0.92,Medium,1
AH-10690,40219,CA-2013-145709,05-10-2013,09-10-2013,Standard Class,Anna Häberlin,Corporate,Coral Gables,Florida,United States,US,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,11.568,entre 3 y 4,0.2,2.6028,0.92,Medium,1
JF-15415,40662,US-2011-166828,22-08-2011,25-08-2011,First Class,Jennifer Ferguson,Consumer,Saint Charles,Missouri,United States,US,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,11.56,entre 1 y 2,0.0,5.6644,0.92,Medium,1
NC-18535,41030,CA-2011-114321,20-08-2011,25-08-2011,Standard Class,Nick Crebassa,Corporate,Hampton,Virginia,United States,US,South,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,20.12,entre 1 y 2,0.0,9.2552,0.92,Medium,1
JA-15970,32254,CA-2014-102414,16-05-2014,19-05-2014,Second Class,Joseph Airdo,Consumer,Phoenix,Arizona,United States,US,West,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.752,entre 1 y 2,0.7,-3.168,0.91,Medium,1
CK-12205,32838,CA-2011-166884,11-03-2011,16-03-2011,Second Class,Chloris Kastensmidt,Consumer,Columbus,Ohio,United States,US,East,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,8.32,entre 5 y 6,0.2,2.288,0.91,Medium,1
MT-17815,35735,CA-2013-162726,28-12-2013,03-01-2014,Standard Class,Meg Tillman,Consumer,Port Arthur,Texas,United States,US,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,10.368,entre 1 y 2,0.2,3.6288,0.91,Medium,1
IM-15070,36081,CA-2012-104346,11-12-2012,16-12-2012,Standard Class,Irene Maddox,Consumer,Colorado Springs,Colorado,United States,US,West,OFF-AR-10001473,Office Supplies,Art,Newell 313,13.12,entre 5 y 6,0.2,1.148,0.91,Medium,1
GM-14500,40675,CA-2013-117625,11-05-2013,16-05-2013,Standard Class,Gene McClure,Consumer,Chicago,Illinois,United States,US,Central,OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes,7.072,entre 1 y 2,0.2,2.3868,0.91,High,1
MS-17710,40814,CA-2012-123939,24-08-2012,26-08-2012,Second Class,Maurice Satty,Consumer,Bowling Green,Ohio,United States,US,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,6.912,entre 3 y 4,0.2,2.5056,0.91,High,1
EM-13825,41081,CA-2012-149748,31-05-2012,02-06-2012,Second Class,Elizabeth Moffitt,Corporate,Paterson,New Jersey,United States,US,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,8.28,entre 1 y 2,0.0,2.9808,0.91,High,1
RC-19960,31411,CA-2011-115259,25-08-2011,27-08-2011,Second Class,Ryan Crowe,Consumer,Columbus,Ohio,United States,US,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,entre 1 y 2,0.2,1.652,0.9,High,1
JM-15265,31722,CA-2014-149160,24-11-2014,27-11-2014,Second Class,Janet Molinari,Corporate,Canton,Michigan,United States,US,Central,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,28.4,entre 1 y 2,0.0,11.076,0.9,Medium,1
SF-20200,31871,CA-2013-127250,04-11-2013,08-11-2013,Standard Class,Sarah Foster,Consumer,Marysville,Washington,United States,US,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,8.82,entre 3 y 4,0.0,2.3814,0.9,High,1
BN-11515,32644,CA-2011-118339,17-03-2011,24-03-2011,Standard Class,Bradley Nguyen,Consumer,Lakeville,Minnesota,United States,US,Central,OFF-AR-10003829,Office Supplies,Art,Newell 35,19.68,entre 5 y 6,0.0,5.7072,0.9,Medium,1
BF-10975,33932,CA-2012-116750,05-07-2012,10-07-2012,Second Class,Barbara Fisher,Corporate,Fayetteville,North Carolina,United States,US,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,entre 5 y 6,0.7,-5.784,0.9,Medium,1
AS-10225,33949,CA-2014-112515,18-09-2014,22-09-2014,Second Class,Alan Schoenberger,Corporate,Provo,Utah,United States,US,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",11.784,entre 3 y 4,0.2,4.2717,0.9,Medium,1
AH-10690,35103,CA-2012-113628,12-11-2012,19-11-2012,Standard Class,Anna Häberlin,Corporate,Plantation,Florida,United States,US,South,OFF-AR-10001246,Office Supplies,Art,Newell 317,11.76,entre 5 y 6,0.2,1.323,0.9,Medium,1
NC-18415,35159,CA-2011-135755,03-05-2011,10-05-2011,Standard Class,Nathan Cano,Consumer,Yonkers,New York,United States,US,East,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.896,entre 3 y 4,0.2,3.9498,0.9,Medium,1
SF-20965,35197,CA-2012-121097,03-01-2012,08-01-2012,Standard Class,Sylvia Foulston,Corporate,Baytown,Texas,United States,US,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,10.368,entre 1 y 2,0.2,3.6288,0.9,Medium,1
LC-16930,35384,CA-2013-111913,05-08-2013,07-08-2013,Second Class,Linda Cazamias,Corporate,Sacramento,California,United States,US,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,entre 3 y 4,0.2,3.9771,0.9,Medium,1
AG-10675,36576,US-2014-104094,08-09-2014,12-09-2014,Standard Class,Anna Gayman,Consumer,Milwaukee,Wisconsin,United States,US,Central,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,13.48,entre 1 y 2,0.0,1.8872,0.9,High,1
IM-15055,38087,CA-2013-124527,17-11-2013,18-11-2013,First Class,Ionia McGrath,Consumer,Roseville,California,United States,US,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32,entre 5 y 6,0.2,2.808,0.9,High,1
TG-21310,38666,CA-2012-110345,09-03-2012,11-03-2012,Second Class,Toby Gnade,Consumer,Raleigh,North Carolina,United States,US,South,OFF-LA-10001175,Office Supplies,Labels,Avery 514,4.608,entre 1 y 2,0.2,1.6704,0.9,Medium,1
TH-21115,38900,CA-2013-152520,09-07-2013,13-07-2013,Standard Class,Thea Hudgings,Corporate,Providence,Rhode Island,United States,US,East,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,12.96,entre 1 y 2,0.0,6.2208,0.9,Medium,1
JM-15250,39371,CA-2014-151750,02-01-2014,06-01-2014,Standard Class,Janet Martin,Consumer,Huntsville,Texas,United States,US,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",13.748,entre 13 y14,0.8,-22.6842,0.9,Medium,1
DH-13675,39587,CA-2011-156244,12-08-2011,16-08-2011,Standard Class,Duane Huffman,Home Office,Miami,Florida,United States,US,South,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,entre 1 y 2,0.2,-1.041,0.9,High,1
NS-18640,39942,CA-2012-108259,08-11-2012,15-11-2012,Standard Class,Noel Staavos,Corporate,Jacksonville,North Carolina,United States,US,South,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,entre 1 y 2,0.2,1.4136,0.9,Low,1
CV-12805,40212,US-2013-144057,10-05-2013,14-05-2013,Standard Class,Cynthia Voltz,Corporate,Austin,Texas,United States,US,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,entre 3 y 4,0.8,-20.4352,0.9,Medium,1
EB-13975,32593,CA-2014-115427,31-12-2014,04-01-2015,Standard Class,Erica Bern,Corporate,Fairfield,California,United States,US,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,entre 1 y 2,0.2,4.5188,0.89,Medium,1
MZ-17515,33218,CA-2012-125178,03-10-2012,09-10-2012,Standard Class,Mary Zewe,Corporate,Reading,Pennsylvania,United States,US,East,OFF-ST-10002562,Office Supplies,Storage,Staples,15.008,entre 1 y 2,0.2,1.5008,0.89,Medium,1
JS-15940,37350,CA-2013-124016,24-09-2013,27-09-2013,Second Class,Joni Sundaresam,Home Office,Lancaster,Ohio,United States,US,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28.0,entre 3 y 4,0.2,7.7,0.89,Medium,1
BF-11005,38346,CA-2011-141355,25-09-2011,30-09-2011,Standard Class,Barry Franz,Home Office,Aurora,Colorado,United States,US,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.576,entre 1 y 2,0.2,2.3686,0.89,Medium,1
AZ-10750,39438,CA-2013-100993,05-02-2013,10-02-2013,Standard Class,Annie Zypern,Consumer,San Diego,California,United States,US,West,OFF-LA-10003223,Office Supplies,Labels,Avery 508,14.73,entre 3 y 4,0.0,7.2177,0.89,Medium,1
DO-13645,39815,CA-2014-118003,05-12-2014,11-12-2014,Standard Class,Doug O'Connell,Consumer,Paterson,New Jersey,United States,US,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99,entre 1 y 2,0.0,1.5588,0.89,Medium,1
KC-16675,39936,CA-2011-129819,13-12-2011,15-12-2011,Second Class,Kimberly Carter,Corporate,Henderson,Kentucky,United States,US,South,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,entre 3 y 4,0.0,5.8233,0.89,Medium,1
NW-18400,40238,CA-2013-159023,04-11-2013,06-11-2013,First Class,Natalie Webber,Consumer,Portland,Oregon,United States,US,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,entre 7 y 8,0.7,-3.465,0.89,High,1
JC-15775,40761,CA-2011-109127,21-12-2011,25-12-2011,Standard Class,John Castell,Consumer,Newark,Delaware,United States,US,East,OFF-LA-10004409,Office Supplies,Labels,Avery 492,17.28,entre 5 y 6,0.0,7.9488,0.89,Medium,1
CB-12535,32448,CA-2012-113971,08-05-2012,14-05-2012,Standard Class,Claudia Bergmann,Corporate,Cuyahoga Falls,Ohio,United States,US,East,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",8.352,entre 5 y 6,0.2,1.2528,0.88,Medium,1
MC-18130,32826,CA-2012-148432,07-11-2012,10-11-2012,Second Class,Mike Caudle,Corporate,Newark,Delaware,United States,US,East,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,7.3,entre 1 y 2,0.0,3.431,0.88,High,1
AH-10075,32866,CA-2014-165029,27-11-2014,01-12-2014,Standard Class,Adam Hart,Corporate,Atlanta,Georgia,United States,US,South,OFF-AR-10003504,Office Supplies,Art,Newell 347,12.84,entre 3 y 4,0.0,3.7236,0.88,Medium,1
MB-17305,33858,CA-2012-144288,25-12-2012,31-12-2012,Standard Class,Maria Bertelson,Consumer,Nashville,Tennessee,United States,US,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,9.216,entre 3 y 4,0.2,3.3408,0.88,Medium,1
MK-17905,36098,US-2013-148901,15-05-2013,20-05-2013,Standard Class,Michael Kennedy,Corporate,Jacksonville,Florida,United States,US,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,10.38,entre 1 y 2,0.7,-7.612,0.88,Medium,1
DM-13525,36734,CA-2011-103317,05-07-2011,08-07-2011,First Class,Don Miller,Corporate,Palm Coast,Florida,United States,US,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,9.81,entre 5 y 6,0.7,-6.867,0.88,High,1
AS-10630,37761,US-2013-155404,23-09-2013,29-09-2013,Standard Class,Ann Steele,Home Office,Louisville,Kentucky,United States,US,South,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,entre 1 y 2,0.0,6.3744,0.88,Medium,1
EH-13765,39280,CA-2014-152499,23-01-2014,26-01-2014,Second Class,Edward Hooks,Corporate,Chicago,Illinois,United States,US,Central,OFF-FA-10002975,Office Supplies,Fasteners,Staples,15.12,entre 5 y 6,0.2,4.914,0.88,Medium,1
RS-19765,39595,US-2012-158911,05-07-2012,11-07-2012,Standard Class,Roland Schwarz,Corporate,Charlotte,North Carolina,United States,US,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,entre 3 y 4,0.2,4.2717,0.88,Medium,1
TS-21655,39658,CA-2014-147207,03-01-2014,05-01-2014,Second Class,Trudy Schmidt,Consumer,El Paso,Texas,United States,US,Central,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,5.432,entre 1 y 2,0.8,-13.58,0.88,High,1
JD-15895,31599,CA-2013-142545,29-10-2013,04-11-2013,Standard Class,Jonathan Doherty,Corporate,Belleville,New Jersey,United States,US,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,entre 1 y 2,0.0,6.5688,0.87,Medium,1
PK-19075,31737,CA-2013-115756,06-09-2013,08-09-2013,Second Class,Pete Kriz,Consumer,Detroit,Michigan,United States,US,Central,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22,entre 1 y 2,0.0,3.666,0.87,Medium,1
TS-21160,33589,CA-2012-149342,20-04-2012,25-04-2012,Standard Class,Theresa Swint,Corporate,Columbus,Georgia,United States,US,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,12.96,entre 1 y 2,0.0,6.2208,0.87,Medium,1
AF-10885,34164,CA-2013-115588,11-11-2013,13-11-2013,Second Class,Art Foster,Consumer,Toledo,Ohio,United States,US,East,OFF-SU-10001225,Office Supplies,Supplies,Staples,14.72,entre 5 y 6,0.2,-3.312,0.87,Medium,1
BS-11365,35575,US-2013-107440,17-04-2013,21-04-2013,Standard Class,Bill Shonely,Corporate,Lakewood,New Jersey,United States,US,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,9.96,entre 1 y 2,0.0,3.2868,0.87,Medium,1
SC-20020,36463,CA-2011-121006,10-11-2011,16-11-2011,Standard Class,Sam Craven,Consumer,Midland,Michigan,United States,US,Central,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),15.84,entre 3 y 4,0.0,7.128,0.87,Medium,1
LO-17170,38116,CA-2014-163860,29-12-2014,02-01-2015,Standard Class,Lori Olson,Corporate,Peoria,Illinois,United States,US,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,7.968,entre 3 y 4,0.6,-2.3904,0.87,High,1
RD-19900,38591,CA-2012-148964,26-05-2012,31-05-2012,Standard Class,Ruben Dartt,Consumer,Bellevue,Washington,United States,US,West,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,entre 1 y 2,0.0,7.8936,0.87,Medium,1
DK-13090,39108,CA-2013-134334,14-02-2013,15-02-2013,First Class,Dave Kipp,Consumer,Clinton,Maryland,United States,US,East,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,entre 3 y 4,0.0,2.0748,0.87,Medium,1
SC-20845,41198,CA-2014-117646,22-08-2014,26-08-2014,Standard Class,Sung Chung,Consumer,Louisville,Colorado,United States,US,West,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",22.752,entre 3 y 4,0.2,7.11,0.87,Medium,1
TH-21550,32188,CA-2014-133256,27-06-2014,28-06-2014,First Class,Tracy Hopkins,Home Office,Detroit,Michigan,United States,US,Central,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",4.54,entre 1 y 2,0.0,2.043,0.86,High,1
LA-16780,32329,CA-2011-163552,11-07-2011,15-07-2011,Standard Class,Laura Armstrong,Corporate,Hackensack,New Jersey,United States,US,East,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,entre 5 y 6,0.0,7.056,0.86,Medium,1
